WorkTitle #,Word,Tag,POS
,course,O,NN
,.,O,.
,You,O,PRP
,",",O,","
,therefore,O,RB
,",",O,","
,either,O,RB
,have,O,VBP
,committed,O,VBN
,the,O,DT
,crimes,O,NNS
,or,O,CC
,have,O,VBP
,been,O,VBN
,called,O,VBN
,by,O,IN
,the,O,DT
,Party,O,NNP
,to,O,TO
,play,O,VB
,the,O,DT
,role,O,NN
,of,O,IN
,the,O,DT
,criminal,O,NN
,in,O,IN
,either,O,DT
,case,O,NN
,",",O,","
,you,O,PRP
,have,O,VBP
,objectively,O,RB
,become,O,VBN
,an,O,DT
,enemy,O,NN
,of,O,IN
,the,O,DT
,Party,O,NNP
,.,O,.
,If,O,IN
,you,O,PRP
,don,O,VBP
,t,O,JJ
,confess,O,NN
,",",O,","
,you,O,PRP
,cease,O,VBP
,to,O,TO
,help,O,VB
,History,O,NNP
,through,O,IN
,the,O,DT
,Party,O,NNP
,",",O,","
,and,O,CC
,have,O,VBP
,become,O,VBN
,a,O,DT
,real,O,JJ
,enemy,O,NN
,.,O,.
,The,O,DT
,coercive,O,JJ
,force,O,NN
,of,O,IN
,the,O,DT
,argument,O,NN
,is,O,VBZ
,:,O,:
,if,O,IN
,you,O,PRP
,refuse,O,VBP
,",",O,","
,you,O,PRP
,contradict,O,VBP
,yourself,O,PRP
,and,O,CC
,",",O,","
,through,O,IN
,this,O,DT
,contradiction,O,NN
,",",O,","
,render,O,VB
,your,O,PRP$
,whole,O,JJ
,life,O,NN
,meaningless,O,NN
,;,O,:
,the,O,DT
,A,O,NNP
,which,O,WDT
,you,O,PRP
,said,O,VBD
,dominates,O,NNS
,your,O,PRP$
,whole,O,JJ
,life,O,NN
,through,O,IN
,the,O,DT
,consequences,O,NNS
,of,O,IN
,B,O,NNP
,and,O,CC
,C,O,NNP
,which,O,WDT
,it,O,PRP
,logically,O,RB
,engenders,O,VBZ
,.,O,.
,Totalitarian,O,JJ
,rulers,O,NNS
,rely,O,VBP
,on,O,IN
,the,O,DT
,compulsion,O,NN
,with,O,IN
,which,O,WDT
,we,O,PRP
,can,O,MD
,compel,O,VB
,ourselves,O,PRP
,",",O,","
,for,O,IN
,the,O,DT
,limited,O,JJ
,mobilization,O,NN
,of,O,IN
,people,O,NNS
,which,O,WDT
,even,O,RB
,they,O,PRP
,still,O,RB
,need,O,VBP
,;,O,:
,this,O,DT
,inner,O,JJ
,compulsion,O,NN
,is,O,VBZ
,the,O,DT
,tyranny,O,NN
,of,O,IN
,logicality,O,NN
,against,O,IN
,which,O,WDT
,nothing,O,NN
,stands,O,NNS
,but,O,CC
,the,O,DT
,great,O,JJ
,capacity,O,NN
,of,O,IN
,men,O,NNS
,to,O,TO
,start,O,VB
,something,O,NN
,new,O,JJ
,.,O,.
,The,O,DT
,tyranny,O,NN
,of,O,IN
,logicality,O,NN
,begins,O,VBZ
,with,O,IN
,the,O,DT
,mind,O,NN
,s,O,JJ
,submission,O,NN
,to,O,TO
,logic,O,VB
,as,O,IN
,a,O,DT
,never-ending,O,JJ
,process,O,NN
,",",O,","
,on,O,IN
,which,O,WDT
,man,O,NN
,relies,O,NNS
,in,O,IN
,order,O,NN
,to,O,TO
,engender,O,VB
,his,O,PRP$
,thoughts,O,NNS
,.,O,.
,By,O,IN
,this,O,DT
,submission,O,NN
,",",O,","
,he,O,PRP
,surrenders,O,VBZ
,his,O,PRP$
,inner,O,NN
,freedom,O,NN
,as,O,IN
,he,O,PRP
,surrenders,O,VBZ
,his,O,PRP$
,freedom,O,NN
,of,O,IN
,movement,O,NN
,when,O,WRB
,he,O,PRP
,bows,O,VBZ
,down,O,RP
,to,O,TO
,an,O,DT
,outward,O,JJ
,tyranny,O,NN
,.,O,.
,Freedom,O,NNP
,as,O,IN
,an,O,DT
,inner,O,JJ
,capacity,O,NN
,of,O,IN
,man,O,NN
,is,O,VBZ
,identical,O,JJ
,with,O,IN
,the,O,DT
,capacity,O,NN
,to,O,TO
,begin,O,VB
,",",O,","
,just,O,RB
,as,O,RB
,freedom,O,NN
,as,O,IN
,a,O,DT
,political,O,JJ
,reality,O,NN
,is,O,VBZ
,identical,O,JJ
,with,O,IN
,a,O,DT
,space,O,NN
,of,O,IN
,movement,O,NN
,between,O,IN
,men,O,NNS
,.,O,.
,Over,O,IN
,the,O,DT
,beginning,O,NN
,",",O,","
,no,O,DT
,logic,O,NN
,",",O,","
,no,O,DT
,cogent,O,JJ
,deduction,O,NN
,can,O,MD
,have,O,VB
,any,O,DT
,power,O,NN
,",",O,","
,because,O,IN
,its,O,PRP$
,chain,O,NN
,presupposes,O,NNS
,",",O,","
,in,O,IN
,the,O,DT
,form,O,NN
,of,O,IN
,a,O,DT
,premise,O,NN
,",",O,","
,the,O,DT
,beginning,O,NN
,.,O,.
,As,O,IN
,terror,O,NN
,is,O,VBZ
,needed,O,VBN
,lest,O,NN
,with,O,IN
,the,O,DT
,birth,O,NN
,of,O,IN
,each,O,DT
,new,O,JJ
,human,O,JJ
,being,O,VBG
,a,O,DT
,new,O,JJ
,beginning,O,NN
,arise,O,NN
,and,O,CC
,raise,O,VB
,its,O,PRP$
,voice,O,NN
,in,O,IN
,the,O,DT
,world,O,NN
,",",O,","
,so,O,IN
,the,O,DT
,self-coercive,O,JJ
,force,O,NN
,of,O,IN
,logicality,O,NN
,is,O,VBZ
,mobilized,O,VBN
,lest,O,JJS
,anybody,O,NN
,ever,O,RB
,start,O,VB
,thinking,O,VBG
,which,O,WDT
,as,O,IN
,the,O,DT
,freest,O,NN
,and,O,CC
,purest,O,NN
,of,O,IN
,all,O,DT
,human,O,JJ
,activities,O,NNS
,is,O,VBZ
,the,O,DT
,very,O,RB
,opposite,O,JJ
,of,O,IN
,the,O,DT
,compulsory,O,JJ
,process,O,NN
,of,O,IN
,deduction,O,NN
,.,O,.
,Totalitarian,O,JJ
,government,O,NN
,can,O,MD
,be,O,VB
,safe,O,JJ
,only,O,RB
,to,O,TO
,the,O,DT
,extent,O,NN
,that,O,IN
,it,O,PRP
,can,O,MD
,mobilize,O,VB
,man,O,NN
,s,O,PRP
,own,O,VBP
,will,O,MD
,power,O,NN
,in,O,IN
,order,O,NN
,to,O,TO
,force,O,VB
,him,O,PRP
,into,O,IN
,that,O,DT
,gigantic,O,JJ
,movement,O,NN
,of,O,IN
,History,O,NNP
,or,O,CC
,Nature,O,NNP
,which,O,WDT
,supposedly,O,RB
,uses,O,VBZ
,mankind,O,NN
,as,O,IN
,its,O,PRP$
,material,O,NN
,and,O,CC
,knows,O,VBZ
,neither,O,DT
,birth,O,NN
,nor,O,CC
,death,O,NN
,.,O,.
,The,O,DT
,compulsion,O,NN
,of,O,IN
,total,O,JJ
,terror,O,NN
,on,O,IN
,one,O,CD
,side,O,NN
,",",O,","
,which,O,WDT
,",",O,","
,with,O,IN
,its,O,PRP$
,iron,O,NN
,band,O,NN
,",",O,","
,presses,O,VBZ
,masses,O,NNS
,of,O,IN
,isolated,O,JJ
,men,O,NNS
,together,O,RB
,and,O,CC
,supports,O,VBZ
,them,O,PRP
,in,O,IN
,a,O,DT
,world,O,NN
,which,O,WDT
,has,O,VBZ
,become,O,VBN
,a,O,DT
,wilderness,O,NN
,for,O,IN
,them,O,PRP
,",",O,","
,and,O,CC
,the,O,DT
,self-coercive,O,JJ
,force,O,NN
,of,O,IN
,logical,O,JJ
,deduction,O,NN
,on,O,IN
,the,O,DT
,other,O,JJ
,",",O,","
,which,O,WDT
,prepares,O,VBZ
,each,O,DT
,individual,O,NN
,in,O,IN
,his,O,PRP$
,lonely,O,JJ
,isolation,O,NN
,against,O,IN
,all,O,DT
,others,O,NNS
,",",O,","
,correspond,O,NN
,to,O,TO
,each,O,DT
,other,O,JJ
,and,O,CC
,need,O,VBP
,each,O,DT
,other,O,JJ
,in,O,IN
,order,O,NN
,to,O,TO
,set,O,VB
,the,O,DT
,terror-ruled,O,JJ
,movement,O,NN
,into,O,IN
,motion,O,NN
,and,O,CC
,keep,O,VB
,it,O,PRP
,moving,O,VBG
,.,O,.
,Just,O,RB
,as,O,IN
,terror,O,NN
,",",O,","
,even,O,RB
,in,O,IN
,its,O,PRP$
,pre-total,O,JJ
,",",O,","
,merely,O,RB
,tyrannical,O,JJ
,form,O,NN
,ruins,O,VBZ
,all,O,DT
,relationships,O,NNS
,between,O,IN
,men,O,NNS
,",",O,","
,so,O,IN
,the,O,DT
,self-compulsion,O,NN
,of,O,IN
,ideological,O,JJ
,thinking,O,NN
,ruins,O,VBZ
,all,O,DT
,relationships,O,NNS
,with,O,IN
,reality,O,NN
,.,O,.
,The,O,DT
,preparation,O,NN
,has,O,VBZ
,succeeded,O,VBN
,when,O,WRB
,people,O,NNS
,have,O,VBP
,lost,O,VBN
,contact,O,NN
,with,O,IN
,their,O,PRP$
,fellow,O,JJ
,men,O,NNS
,as,O,RB
,well,O,RB
,as,O,IN
,the,O,DT
,reality,O,NN
,around,O,IN
,them,O,PRP
,;,O,:
,for,O,IN
,together,O,RB
,with,O,IN
,these,O,DT
,contacts,O,NNS
,",",O,","
,men,O,NNS
,lose,O,VBP
,the,O,DT
,capacity,O,NN
,of,O,IN
,both,O,DT
,experience,O,NN
,and,O,CC
,thought,O,NN
,.,O,.
,The,O,DT
,ideal,O,JJ
,subject,O,NN
,of,O,IN
,totalitarian,O,JJ
,rule,O,NN
,is,O,VBZ
,not,O,RB
,the,O,DT
,convinced,O,JJ
,Nazi,O,NNP
,or,O,CC
,the,O,DT
,convinced,O,JJ
,Communist,O,NNP
,",",O,","
,but,O,CC
,people,O,NNS
,for,O,IN
,whom,O,WP
,the,O,DT
,distinction,O,NN
,between,O,IN
,fact,O,NN
,and,O,CC
,fiction,O,NN
,(,O,(
,i,O,JJ
,.,O,.
,e,O,NN
,.,O,.
,",",O,","
,the,O,DT
,reality,O,NN
,of,O,IN
,experience,O,NN
,),O,)
,and,O,CC
,the,O,DT
,distinction,O,NN
,between,O,IN
,true,O,JJ
,and,O,CC
,false,O,JJ
,(,O,(
,i,O,JJ
,.,O,.
,e,O,NN
,.,O,.
,",",O,","
,the,O,DT
,standards,O,NNS
,of,O,IN
,thought,O,NN
,),O,)
,no,O,RB
,longer,O,RBR
,exist,O,VB
,.,O,.
,IV,O,NNP
,The,O,DT
,question,O,NN
,we,O,PRP
,raised,O,VBD
,at,O,IN
,the,O,DT
,start,O,NN
,of,O,IN
,these,O,DT
,considerations,O,NNS
,and,O,CC
,to,O,TO
,which,O,WDT
,we,O,PRP
,now,O,RB
,return,O,VBP
,is,O,VBZ
,what,O,WP
,kind,O,NN
,of,O,IN
,basic,O,JJ
,experience,O,NN
,in,O,IN
,the,O,DT
,living,O,NN
,together,O,RB
,of,O,IN
,men,O,NNS
,permeates,O,VBZ
,a,O,DT
,form,O,NN
,of,O,IN
,government,O,NN
,whose,O,WP$
,essence,O,NN
,is,O,VBZ
,terror,O,JJ
,and,O,CC
,whose,O,WP$
,principle,O,NN
,of,O,IN
,action,O,NN
,is,O,VBZ
,the,O,DT
,logicality,O,NN
,of,O,IN
,ideological,O,JJ
,thinking,O,NN
,.,O,.
,That,O,DT
,such,O,JJ
,a,O,DT
,combination,O,NN
,was,O,VBD
,never,O,RB
,used,O,VBN
,before,O,IN
,in,O,IN
,the,O,DT
,varied,O,JJ
,forms,O,NNS
,of,O,IN
,political,O,JJ
,domination,O,NN
,is,O,VBZ
,obvious,O,JJ
,.,O,.
,Still,O,RB
,",",O,","
,the,O,DT
,basic,O,JJ
,experience,O,NN
,on,O,IN
,which,O,WDT
,it,O,PRP
,rests,O,VBZ
,must,O,MD
,be,O,VB
,human,O,JJ
,and,O,CC
,known,O,VBN
,to,O,TO
,men,O,NNS
,",",O,","
,insofar,O,NN
,as,O,IN
,even,O,RB
,this,O,DT
,most,O,RBS
,original,O,JJ
,of,O,IN
,all,O,DT
,political,O,JJ
,bodies,O,NNS
,has,O,VBZ
,been,O,VBN
,devised,O,VBN
,by,O,IN
,",",O,","
,and,O,CC
,is,O,VBZ
,somehow,O,RB
,answering,O,VBG
,the,O,DT
,needs,O,NNS
,of,O,IN
,",",O,","
,men,O,NNS
,.,O,.
,It,O,PRP
,has,O,VBZ
,frequently,O,RB
,been,O,VBN
,observed,O,VBN
,that,O,IN
,terror,O,NN
,can,O,MD
,rule,O,VB
,absolutely,O,RB
,only,O,RB
,over,O,IN
,men,O,NNS
,who,O,WP
,are,O,VBP
,isolated,O,VBN
,against,O,IN
,each,O,DT
,other,O,JJ
,and,O,CC
,that,O,DT
,",",O,","
,therefore,O,RB
,",",O,","
,one,O,CD
,of,O,IN
,the,O,DT
,primary,O,JJ
,concerns,O,NNS
,of,O,IN
,all,O,DT
,tyrannical,O,JJ
,government,O,NN
,is,O,VBZ
,to,O,TO
,bring,O,VB
,this,O,DT
,isolation,O,NN
,about,O,IN
,.,O,.
,Isolation,O,NN
,may,O,MD
,be,O,VB
,the,O,DT
,beginning,O,NN
,of,O,IN
,terror,O,NN
,;,O,:
,it,O,PRP
,certainly,O,RB
,is,O,VBZ
,its,O,PRP$
,most,O,RBS
,fertile,O,JJ
,ground,O,NN
,;,O,:
,it,O,PRP
,always,O,RB
,is,O,VBZ
,its,O,PRP$
,result,O,NN
,.,O,.
,This,O,DT
,isolation,O,NN
,is,O,VBZ
,",",O,","
,as,O,IN
,it,O,PRP
,were,O,VBD
,",",O,","
,pretotalitarian,O,JJ
,;,O,:
,its,O,PRP$
,hallmark,O,NN
,is,O,VBZ
,impotence,O,RB
,insofar,O,RB
,as,O,IN
,power,O,NN
,always,O,RB
,comes,O,VBZ
,from,O,IN
,men,O,NNS
,acting,O,VBG
,together,O,RB
,",",O,","
,acting,O,VBG
,in,O,IN
,concert,O,NN
,(,O,(
,Burke,I-PER,NNP
,),O,)
,;,O,:
,isolated,O,VBN
,men,O,NNS
,are,O,VBP
,powerless,O,JJ
,by,O,IN
,definition,O,NN
,.,O,.
,Isolation,O,NN
,and,O,CC
,impotence,O,NN
,",",O,","
,that,O,WDT
,is,O,VBZ
,the,O,DT
,fundamental,O,JJ
,inability,O,NN
,to,O,TO
,act,O,VB
,at,O,IN
,all,O,DT
,",",O,","
,have,O,VBP
,always,O,RB
,been,O,VBN
,characteristic,O,JJ
,of,O,IN
,tyrannies,O,NNS
,.,O,.
,Political,O,JJ
,contacts,O,NNS
,between,O,IN
,men,O,NNS
,are,O,VBP
,severed,O,VBN
,in,O,IN
,tyrannical,O,JJ
,government,O,NN
,and,O,CC
,the,O,DT
,human,O,JJ
,capacities,O,NNS
,for,O,IN
,action,O,NN
,and,O,CC
,power,O,NN
,are,O,VBP
,frustrated,O,VBN
,.,O,.
,But,O,CC
,not,O,RB
,all,O,DT
,contacts,O,NNS
,between,O,IN
,men,O,NNS
,are,O,VBP
,broken,O,VBN
,and,O,CC
,not,O,RB
,all,O,DT
,human,O,JJ
,capacities,O,NNS
,destroyed,O,VBN
,.,O,.
,The,O,DT
,whole,O,JJ
,sphere,O,NN
,of,O,IN
,private,O,JJ
,life,O,NN
,with,O,IN
,the,O,DT
,capacities,O,NNS
,for,O,IN
,experience,O,NN
,",",O,","
,fabrication,O,NN
,and,O,CC
,thought,O,NN
,are,O,VBP
,left,O,VBN
,intact,O,JJ
,.,O,.
,We,O,PRP
,know,O,VBP
,that,O,IN
,the,O,DT
,iron,O,NN
,band,O,NN
,of,O,IN
,total,O,JJ
,terror,O,NN
,leaves,O,VBZ
,no,O,DT
,space,O,NN
,for,O,IN
,such,O,JJ
,private,O,JJ
,life,O,NN
,and,O,CC
,that,O,IN
,the,O,DT
,self-coercion,O,NN
,of,O,IN
,totalitarian,O,JJ
,logic,O,NN
,destroys,O,VBZ
,man,O,NN
,s,O,NN
,capacity,O,NN
,for,O,IN
,experience,O,NN
,and,O,CC
,thought,O,NN
,just,O,RB
,as,O,RB
,certainly,O,RB
,as,O,IN
,his,O,PRP$
,capacity,O,NN
,for,O,IN
,action,O,NN
,.,O,.
,What,O,WP
,we,O,PRP
,call,O,VBP
,isolation,O,NN
,in,O,IN
,the,O,DT
,political,O,JJ
,sphere,O,NN
,",",O,","
,is,O,VBZ
,called,O,VBN
,loneliness,O,NN
,in,O,IN
,the,O,DT
,sphere,O,NN
,of,O,IN
,social,O,JJ
,intercourse,O,NN
,.,O,.
,Isolation,O,NN
,and,O,CC
,loneliness,O,NN
,are,O,VBP
,not,O,RB
,the,O,DT
,same,O,JJ
,.,O,.
,I,O,PRP
,can,O,MD
,be,O,VB
,isolated,O,VBN
,that,O,DT
,is,O,VBZ
,in,O,IN
,a,O,DT
,situation,O,NN
,in,O,IN
,which,O,WDT
,I,O,PRP
,cannot,O,VBP
,act,O,RB
,",",O,","
,because,O,IN
,there,O,EX
,is,O,VBZ
,nobody,O,NN
,who,O,WP
,will,O,MD
,act,O,VB
,with,O,IN
,me,O,PRP
,without,O,IN
,being,O,VBG
,lonely,O,RB
,;,O,:
,and,O,CC
,I,O,PRP
,can,O,MD
,be,O,VB
,lonely,O,JJ
,that,O,DT
,is,O,VBZ
,in,O,IN
,a,O,DT
,situation,O,NN
,in,O,IN
,which,O,WDT
,I,O,PRP
,as,O,IN
,a,O,DT
,person,O,NN
,feel,O,VB
,myself,O,PRP
,deserted,O,VBN
,by,O,IN
,all,O,DT
,human,O,JJ
,companionship,O,NN
,without,O,IN
,being,O,VBG
,isolated,O,VBN
,.,O,.
,Isolation,O,NNP
,is,O,VBZ
,that,O,IN
,impasse,O,NN
,into,O,IN
,which,O,WDT
,men,O,NNS
,are,O,VBP
,driven,O,VBN
,when,O,WRB
,the,O,DT
,political,O,JJ
,sphere,O,NN
,of,O,IN
,their,O,PRP$
,lives,O,NNS
,",",O,","
,where,O,WRB
,they,O,PRP
,act,O,VBP
,together,O,RB
,in,O,IN
,the,O,DT
,pursuit,O,NN
,of,O,IN
,a,O,DT
,common,O,JJ
,concern,O,NN
,",",O,","
,is,O,VBZ
,destroyed,O,VBN
,.,O,.
,Yet,O,CC
,isolation,O,NN
,",",O,","
,though,O,IN
,destructive,O,NN
,of,O,IN
,power,O,NN
,and,O,CC
,the,O,DT
,capacity,O,NN
,for,O,IN
,action,O,NN
,",",O,","
,not,O,RB
,only,O,RB
,leaves,O,VBZ
,intact,O,JJ
,but,O,CC
,is,O,VBZ
,required,O,VBN
,for,O,IN
,all,O,DT
,so-called,O,JJ
,productive,O,JJ
,activities,O,NNS
,of,O,IN
,men,O,NNS
,.,O,.
,Man,O,NN
,insofar,O,RB
,as,O,IN
,he,O,PRP
,is,O,VBZ
,homo,O,JJ
,faber,O,JJ
,tends,O,NNS
,to,O,TO
,isolate,O,VB
,himself,O,PRP
,with,O,IN
,his,O,PRP$
,work,O,NN
,",",O,","
,that,O,WDT
,is,O,VBZ
,to,O,TO
,leave,O,VB
,temporarily,O,RB
,the,O,DT
,realm,O,NN
,of,O,IN
,politics,O,NNS
,.,O,.
,Fabrication,O,NNP
,(,O,(
,poiesis,O,NN
,",",O,","
,the,O,DT
,making,O,NN
,of,O,IN
,things,O,NNS
,),O,)
,",",O,","
,as,O,IN
,distinguished,O,VBN
,from,O,IN
,action,O,NN
,(,O,(
,praxis,O,NN
,),O,)
,on,O,IN
,one,O,CD
,hand,O,NN
,and,O,CC
,sheer,O,NN
,labor,O,NN
,on,O,IN
,the,O,DT
,other,O,JJ
,",",O,","
,is,O,VBZ
,always,O,RB
,performed,O,VBN
,in,O,IN
,a,O,DT
,certain,O,JJ
,isolation,O,NN
,from,O,IN
,common,O,JJ
,concerns,O,NNS
,",",O,","
,no,O,DT
,matter,O,NN
,whether,O,IN
,the,O,DT
,result,O,NN
,is,O,VBZ
,a,O,DT
,piece,O,NN
,of,O,IN
,craftsmanship,O,NN
,or,O,CC
,of,O,IN
,art,O,NN
,.,O,.
,In,O,IN
,isolation,O,NN
,",",O,","
,man,O,NN
,remains,O,VBZ
,in,O,IN
,contact,O,NN
,with,O,IN
,the,O,DT
,world,O,NN
,as,O,IN
,the,O,DT
,human,O,JJ
,artifice,O,NN
,;,O,:
,only,O,RB
,when,O,WRB
,the,O,DT
,most,O,RBS
,elementary,O,JJ
,forms,O,NNS
,of,O,IN
,human,O,JJ
,creativity,O,NN
,",",O,","
,which,O,WDT
,is,O,VBZ
,the,O,DT
,capacity,O,NN
,to,O,TO
,add,O,VB
,something,O,NN
,of,O,IN
,one,O,CD
,s,O,NN
,own,O,JJ
,to,O,TO
,the,O,DT
,common,O,JJ
,world,O,NN
,",",O,","
,are,O,VBP
,destroyed,O,VBN
,",",O,","
,isolation,O,NN
,becomes,O,VBZ
,altogether,O,RB
,unbearable,O,JJ
,.,O,.
,This,O,DT
,can,O,MD
,happen,O,VB
,in,O,IN
,a,O,DT
,world,O,NN
,whose,O,WP$
,chief,O,JJ
,values,O,NNS
,are,O,VBP
,dictated,O,VBN
,by,O,IN
,labor,O,NN
,",",O,","
,that,O,WDT
,is,O,VBZ
,where,O,WRB
,all,O,DT
,human,O,JJ
,activities,O,NNS
,have,O,VBP
,been,O,VBN
,transformed,O,VBN
,into,O,IN
,laboring,O,VBG
,.,O,.
,Under,O,IN
,such,O,JJ
,conditions,O,NNS
,",",O,","
,only,O,RB
,the,O,DT
,sheer,O,NN
,effort,O,NN
,of,O,IN
,labor,O,NN
,which,O,WDT
,is,O,VBZ
,the,O,DT
,effort,O,NN
,to,O,TO
,keep,O,VB
,alive,O,JJ
,is,O,VBZ
,left,O,VBN
,and,O,CC
,the,O,DT
,relationship,O,NN
,with,O,IN
,the,O,DT
,world,O,NN
,as,O,IN
,a,O,DT
,human,O,JJ
,artifice,O,NN
,is,O,VBZ
,broken,O,VBN
,.,O,.
,Isolated,O,VBN
,man,O,NN
,who,O,WP
,lost,O,VBD
,his,O,PRP$
,place,O,NN
,in,O,IN
,the,O,DT
,political,O,JJ
,realm,O,NN
,of,O,IN
,action,O,NN
,is,O,VBZ
,deserted,O,VBN
,by,O,IN
,the,O,DT
,world,O,NN
,of,O,IN
,things,O,NNS
,as,O,RB
,well,O,RB
,",",O,","
,if,O,IN
,he,O,PRP
,is,O,VBZ
,no,O,RB
,longer,O,RB
,recognized,O,VBN
,as,O,IN
,homo,O,NN
,faber,O,NN
,but,O,CC
,treated,O,VBD
,as,O,IN
,an,O,DT
,animal,O,JJ
,laborans,O,NNS
,whose,O,WP$
,necessary,O,JJ
,metabolism,O,NN
,with,O,IN
,nature,O,NN
,is,O,VBZ
,of,O,IN
,concern,O,NN
,to,O,TO
,no,O,DT
,one,O,NN
,.,O,.
,Isolation,O,NN
,then,O,RB
,becomes,O,VBZ
,loneliness,O,NN
,.,O,.
,Tyranny,O,NNP
,based,O,VBN
,on,O,IN
,isolation,O,NN
,generally,O,RB
,leaves,O,VBZ
,the,O,DT
,productive,O,JJ
,capacities,O,NNS
,of,O,IN
,man,O,NN
,intact,O,JJ
,;,O,:
,a,O,DT
,tyranny,O,NN
,over,O,IN
,laborers,O,NNS
,",",O,","
,however,O,RB
,",",O,","
,as,O,IN
,for,O,IN
,instance,O,NN
,the,O,DT
,rule,O,NN
,over,O,IN
,slaves,O,NNS
,in,O,IN
,antiquity,O,NN
,",",O,","
,would,O,MD
,automatically,O,RB
,be,O,VB
,a,O,DT
,rule,O,NN
,over,O,IN
,lonely,O,RB
,",",O,","
,not,O,RB
,only,O,RB
,isolated,O,JJ
,",",O,","
,men,O,NNS
,and,O,CC
,tend,O,VB
,to,O,TO
,be,O,VB
,totalitarian,O,JJ
,.,O,.
,While,O,IN
,isolation,O,NN
,concerns,O,NNS
,only,O,RB
,the,O,DT
,political,O,JJ
,realm,O,NN
,of,O,IN
,life,O,NN
,",",O,","
,loneliness,O,JJ
,concerns,O,NNS
,human,O,JJ
,life,O,NN
,as,O,IN
,a,O,DT
,whole,O,NN
,.,O,.
,Totalitarian,O,JJ
,government,O,NN
,",",O,","
,like,O,IN
,all,O,DT
,tyrannies,O,NNS
,",",O,","
,certainly,O,RB
,could,O,MD
,not,O,RB
,exist,O,VB
,without,O,IN
,destroying,O,VBG
,the,O,DT
,public,O,JJ
,realm,O,NN
,of,O,IN
,life,O,NN
,",",O,","
,that,O,WDT
,is,O,VBZ
,",",O,","
,without,O,IN
,destroying,O,VBG
,",",O,","
,by,O,IN
,isolating,O,VBG
,men,O,NNS
,",",O,","
,their,O,PRP$
,political,O,JJ
,capacities,O,NNS
,.,O,.
,But,O,CC
,totalitarian,O,JJ
,domination,O,NN
,as,O,IN
,a,O,DT
,form,O,NN
,of,O,IN
,government,O,NN
,is,O,VBZ
,new,O,JJ
,in,O,IN
,that,O,DT
,it,O,PRP
,is,O,VBZ
,not,O,RB
,content,O,JJ
,with,O,IN
,this,O,DT
,isolation,O,NN
,and,O,CC
,destroys,O,VB
,private,O,JJ
,life,O,NN
,as,O,RB
,well,O,RB
,.,O,.
,It,O,PRP
,bases,O,VBZ
,itself,O,PRP
,on,O,IN
,loneliness,O,NN
,",",O,","
,on,O,IN
,the,O,DT
,experience,O,NN
,of,O,IN
,not,O,RB
,belonging,O,VBG
,to,O,TO
,the,O,DT
,world,O,NN
,at,O,IN
,all,O,DT
,",",O,","
,which,O,WDT
,is,O,VBZ
,among,O,IN
,the,O,DT
,most,O,RBS
,radical,O,JJ
,and,O,CC
,desperate,O,JJ
,experiences,O,NNS
,of,O,IN
,man,O,NN
,.,O,.
,Loneliness,O,NNP
,",",O,","
,the,O,DT
,common,O,JJ
,ground,O,NN
,for,O,IN
,terror,O,NN
,",",O,","
,the,O,DT
,essence,O,NN
,of,O,IN
,totalitarian,O,JJ
,government,O,NN
,",",O,","
,and,O,CC
,for,O,IN
,ideology,O,NN
,or,O,CC
,logicality,O,NN
,",",O,","
,the,O,DT
,preparation,O,NN
,of,O,IN
,its,O,PRP$
,executioners,O,NNS
,and,O,CC
,victims,O,NNS
,",",O,","
,is,O,VBZ
,closely,O,RB
,connected,O,VBN
,with,O,IN
,uprootedness,O,JJ
,and,O,CC
,superfluousness,O,NN
,which,O,WDT
,have,O,VBP
,been,O,VBN
,the,O,DT
,curse,O,NN
,of,O,IN
,modern,O,JJ
,masses,O,NNS
,since,O,IN
,the,O,DT
,beginning,O,NN
,of,O,IN
,the,O,DT
,industrial,O,JJ
,revolution,O,NN
,and,O,CC
,have,O,VBP
,become,O,VBN
,acute,O,JJ
,with,O,IN
,the,O,DT
,rise,O,NN
,of,O,IN
,imperialism,O,NN
,at,O,IN
,the,O,DT
,end,O,NN
,of,O,IN
,the,O,DT
,last,O,JJ
,century,O,NN
,and,O,CC
,the,O,DT
,break-down,O,JJ
,of,O,IN
,political,O,JJ
,institutions,O,NNS
,and,O,CC
,social,O,JJ
,traditions,O,NNS
,in,O,IN
,our,O,PRP$
,own,O,JJ
,time,O,NN
,.,O,.
,To,O,TO
,be,O,VB
,uprooted,O,JJ
,means,O,NNS
,to,O,TO
,have,O,VB
,no,O,DT
,place,O,NN
,in,O,IN
,the,O,DT
,world,O,NN
,",",O,","
,recognized,O,VBN
,and,O,CC
,guaranteed,O,VBN
,by,O,IN
,others,O,NNS
,;,O,:
,to,O,TO
,be,O,VB
,superfluous,O,JJ
,means,O,NNS
,not,O,RB
,to,O,TO
,belong,O,VB
,to,O,TO
,the,O,DT
,world,O,NN
,at,O,IN
,all,O,DT
,.,O,.
,Uprootedness,O,NN
,can,O,MD
,be,O,VB
,the,O,DT
,preliminary,O,JJ
,condition,O,NN
,for,O,IN
,superfluousness,O,NN
,",",O,","
,just,O,RB
,as,O,IN
,isolation,O,NN
,can,O,MD
,(,O,(
,but,O,CC
,must,O,MD
,not,O,RB
,),O,)
,be,O,VB
,the,O,DT
,preliminary,O,JJ
,condition,O,NN
,for,O,IN
,loneliness,O,NN
,.,O,.
,Taken,O,VBN
,in,O,IN
,itself,O,PRP
,",",O,","
,without,O,IN
